Date,Price,Open,High,Low,Vol.,Change %
29-Dec-16,1241.2,1241.2,1241.2,1241.2,0.95K,1.41%
28-Dec-16,1224,1224,1224,1224,0.21K,0.17%
27-Dec-16,1221.9,1221.9,1221.9,1221.9,0.00K,7.70%
26-Dec-16,1134.55,1135,1136.05,1134,-,-0.04%
25-Dec-16,1135,1135,1135,1135,-,-6.72%
23-Dec-16,1216.8,1216.8,1216.8,1216.8,0.00K,0.25%
22-Dec-16,1213.8,1213.8,1213.8,1213.8,0.10K,-0.22%
21-Dec-16,1216.5,1216.5,1216.5,1216.5,0.05K,-0.04%
20-Dec-16,1217,1217,1217,1217,0.00K,-0.73%
19-Dec-16,1225.9,1225.9,1225.9,1225.9,0.25K,0.41%
16-Dec-16,1220.9,1220.9,1220.9,1220.9,0.15K,0.64%
15-Dec-16,1213.1,1213.1,1213.1,1213.1,0.00K,-2.04%
14-Dec-16,1238.3,1238.3,1238.3,1238.3,0.01K,0.38%
13-Dec-16,1233.6,1233.6,1233.6,1233.6,0.64K,-0.54%
12-Dec-16,1240.3,1240.3,1240.3,1240.3,0.33K,0.35%
09-Dec-16,1236,1236,1236,1236,0.37K,-0.83%
08-Dec-16,1246.4,1246.4,1246.4,1246.4,0.32K,-0.34%
07-Dec-16,1250.6,1250.6,1250.6,1250.6,0.18K,1.26%
06-Dec-16,1235,1235,1235,1235,0.65K,-0.54%
05-Dec-16,1241.7,1236.7,1236.7,1236.7,0.00K,-0.06%
02-Dec-16,1242.4,1242.4,1242.4,1242.4,1.52K,0.71%
01-Dec-16,1233.7,1233.7,1233.7,1233.7,1.59K,-0.38%
30-Nov-16,1238.4,1238.4,1238.4,1238.4,7.16K,-1.36%
29-Nov-16,1255.5,1255.5,1255.5,1255.5,42.12K,-0.25%
28-Nov-16,1258.6,1258.6,1258.6,1258.6,0.02K,1.05%
25-Nov-16,1245.5,1245.5,1245.5,1245.5,0.01K,5.06%
24-Nov-16,1185.55,1189.2,1190.3,1179.75,-,-5.68%
23-Nov-16,1256.9,1256.9,1256.9,1256.9,0.31K,-1.65%
22-Nov-16,1278,1278,1278,1278,0.02K,0.09%
21-Nov-16,1276.8,1276.8,1276.8,1276.8,-,0.03%
18-Nov-16,1276.4,1276.4,1276.4,1276.4,0.61K,-0.58%
17-Nov-16,1283.8,1283.8,1283.8,1283.8,1.14K,-0.50%
16-Nov-16,1290.3,1290.3,1290.3,1290.3,0.07K,-0.05%
15-Nov-16,1290.9,1290.9,1290.9,1290.9,0.02K,0.31%
14-Nov-16,1286.9,1286.9,1286.9,1286.9,0.00K,0.33%
11-Nov-16,1282.7,1282.7,1282.7,1282.7,0.60K,-3.31%
10-Nov-16,1326.6,1326.6,1326.6,1326.6,0.06K,-0.68%
09-Nov-16,1335.7,1334,1334,1334,0.00K,-0.04%
08-Nov-16,1336.2,1336.2,1336.2,1336.2,0.05K,-0.31%
07-Nov-16,1340.4,1340.4,1340.4,1340.4,0.03K,-1.85%
04-Nov-16,1365.7,1365.7,1365.7,1365.7,0.01K,0.14%
03-Nov-16,1363.8,1363.8,1363.8,1363.8,0.07K,-0.31%
02-Nov-16,1368,1368,1368,1368,0.03K,1.48%
01-Nov-16,1348,1348,1348,1348,0.15K,1.07%
31-Oct-16,1333.7,1333.7,1333.7,1333.7,0.06K,-0.25%
28-Oct-16,1337.1,1337.1,1337.1,1337.1,0.56K,0.53%
27-Oct-16,1330,1330,1330,1330,0.00K,0.41%
26-Oct-16,1324.6,1324.6,1324.6,1324.6,0.28K,-0.53%
25-Oct-16,1331.6,1331.6,1331.6,1331.6,0.06K,1.09%
24-Oct-16,1317.2,1317.2,1317.2,1317.2,0.04K,-0.44%
21-Oct-16,1323,1323,1323,1323,0.22K,-0.04%
20-Oct-16,1323.5,1323.5,1323.5,1323.5,0.42K,-0.13%
19-Oct-16,1325.2,1325.2,1325.2,1325.2,0.22K,0.50%
18-Oct-16,1318.6,1318.6,1318.6,1318.6,0.01K,0.52%
17-Oct-16,1311.8,1311.8,1311.8,1311.8,0.04K,0.11%
14-Oct-16,1310.4,1310.4,1310.4,1310.4,0.31K,-0.14%
13-Oct-16,1312.3,1312.3,1312.3,1312.3,0.32K,0.35%
12-Oct-16,1307.7,1307.7,1307.7,1307.7,0.13K,-0.14%
11-Oct-16,1309.5,1309.5,1309.5,1309.5,0.03K,-0.33%
10-Oct-16,1313.9,1313.9,1313.9,1313.9,0.03K,0.72%
07-Oct-16,1304.5,1304.5,1304.5,1304.5,0.17K,-0.08%
06-Oct-16,1305.5,1305.5,1305.5,1305.5,0.11K,-1.20%
05-Oct-16,1321.3,1321.3,1321.3,1321.3,0.25K,-0.06%
04-Oct-16,1322.1,1322.1,1322.1,1322.1,1.89K,-3.21%
03-Oct-16,1365.9,1365.9,1365.9,1365.9,0.30K,-0.33%
30-Sep-16,1370.4,1383.5,1383.5,1383.5,0.00K,-0.63%
29-Sep-16,1379.1,1379.1,1379.1,1379.1,6.11K,0.17%
28-Sep-16,1376.7,1376.7,1376.7,1376.7,0.03K,-0.56%
27-Sep-16,1384.4,1384.4,1384.4,1384.4,0.05K,-1.02%
26-Sep-16,1398.6,1398.6,1398.6,1398.6,0.03K,0.19%
23-Sep-16,1396,1396,1396,1396,0.04K,-0.23%
22-Sep-16,1399.2,1399.2,1399.2,1399.2,0.02K,0.79%
21-Sep-16,1388.3,1388.3,1388.3,1388.3,0.08K,0.99%
20-Sep-16,1374.7,1374.7,1374.7,1374.7,0.10K,0.02%
19-Sep-16,1374.4,1374.4,1374.4,1374.4,0.02K,0.53%
16-Sep-16,1367.1,1367.1,1367.1,1367.1,0.00K,-0.57%
15-Sep-16,1374.9,1379.3,1379.3,1378,0.00K,-0.61%
14-Sep-16,1383.3,1386.7,1386.7,1379.2,0.01K,0.18%
13-Sep-16,1380.8,1380.8,1380.8,1380.8,0.25K,-0.26%
12-Sep-16,1384.4,1384.4,1384.4,1384.4,0.18K,-0.62%
09-Sep-16,1393.1,1393.1,1393.1,1393.1,0.04K,-0.51%
08-Sep-16,1400.2,1400.2,1400.2,1400.2,0.03K,-0.49%
07-Sep-16,1407.1,1407.1,1407.1,1407.1,0.01K,-0.28%
06-Sep-16,1411.1,1411.1,1411.1,1411.1,0.05K,6.01%
05-Sep-16,1331.1,1326.35,1332.15,1325.55,-,0.37%
04-Sep-16,1326.25,1328.2,1328.75,1326.15,-,-4.26%
02-Sep-16,1385.3,1385.3,1385.3,1385.3,0.06K,0.93%
01-Sep-16,1372.6,1372.6,1372.6,1372.6,0.23K,0.34%
31-Aug-16,1367.9,1367.9,1367.9,1367.9,0.21K,-0.48%
30-Aug-16,1374.5,1374.5,1374.5,1374.5,0.71K,-0.72%
29-Aug-16,1384.4,1384.4,1384.4,1384.4,0.04K,0.09%
26-Aug-16,1383.2,1383.2,1383.2,1383.2,0.14K,-0.06%
25-Aug-16,1384,1384.4,1384.4,1384.4,0.00K,-0.46%
24-Aug-16,1390.4,1389,1389,1389,0.00K,-1.24%
23-Aug-16,1407.8,1407.8,1407.8,1407.8,0.55K,0.19%
22-Aug-16,1405.2,1405.2,1405.2,1405.2,0.12K,-0.20%
19-Aug-16,1408,1408,1408,1408,0.20K,-0.78%
18-Aug-16,1419.1,1419.1,1419.1,1419.1,0.14K,0.60%
17-Aug-16,1410.6,1410.6,1410.6,1410.6,0.14K,-0.59%
16-Aug-16,1419,1410.7,1410.7,1410.7,0.00K,0.60%
15-Aug-16,1410.6,1410.6,1410.6,1410.6,0.00K,0.27%
12-Aug-16,1406.8,1406.8,1406.8,1406.8,0.11K,-0.51%
11-Aug-16,1414,1414,1414,1414,0.67K,-0.11%
10-Aug-16,1415.6,1415.6,1415.6,1415.6,0.11K,0.35%
09-Aug-16,1410.6,1409.9,1409.9,1409.9,0.00K,0.38%
08-Aug-16,1405.3,1405.3,1405.3,1405.3,0.59K,-0.18%
05-Aug-16,1407.9,1407.9,1407.9,1407.9,1.11K,-1.40%
04-Aug-16,1427.9,1427.9,1427.9,1427.9,0.38K,0.28%
03-Aug-16,1423.9,1423.9,1423.9,1423.9,0.72K,-0.38%
02-Aug-16,1429.4,1429.4,1429.4,1429.4,0.05K,0.93%
01-Aug-16,1416.2,1416.2,1416.2,1416.2,0.00K,0.04%
29-Jul-16,1415.7,1415.7,1415.7,1415.7,6.08K,1.21%
28-Jul-16,1398.8,1402.8,1402.8,1402.8,0.00K,0.49%
27-Jul-16,1392,1392,1392,1392,0.00K,0.68%
26-Jul-16,1382.6,1382.6,1382.6,1382.6,0.05K,0.09%
25-Jul-16,1381.3,1381.3,1381.3,1381.3,0.55K,-0.30%
22-Jul-16,1385.5,1385.5,1385.5,1385.5,0.06K,-0.48%
21-Jul-16,1392.2,1392.2,1392.2,1392.2,0.32K,0.91%
20-Jul-16,1379.7,1379.7,1379.7,1379.7,0.75K,-0.90%
19-Jul-16,1392.3,1392.3,1392.3,1392.3,0.35K,0.50%
18-Jul-16,1385.4,1385.4,1385.4,1385.4,0.05K,0.14%
15-Jul-16,1383.5,1383.5,1383.5,1383.5,0.05K,-0.30%
14-Jul-16,1387.7,1387.7,1387.7,1387.7,0.02K,-0.81%
13-Jul-16,1399,1399,1399,1399,0.00K,0.60%
12-Jul-16,1390.7,1390.7,1390.7,1390.7,0.25K,-1.46%
11-Jul-16,1411.3,1411.3,1411.3,1411.3,0.03K,-0.05%
08-Jul-16,1412,1412,1412,1412,0.25K,-0.21%
07-Jul-16,1415,1415,1415,1415,0.21K,-0.55%
06-Jul-16,1422.8,1422.8,1422.8,1422.8,0.00K,0.59%
05-Jul-16,1414.4,1414.4,1414.4,1414.4,0.00K,4.62%
04-Jul-16,1352,1345,1360.15,1343,-,0.48%
03-Jul-16,1345.5,1344.5,1347.55,1338.85,-,-3.50%
01-Jul-16,1394.3,1394.3,1394.3,1394.3,0.00K,1.40%
30-Jun-16,1375,1375,1375,1375,0.56K,-0.46%
29-Jun-16,1381.4,1381.4,1381.4,1381.4,0.41K,0.67%
28-Jun-16,1372.2,1372.2,1372.2,1372.2,0.02K,-0.48%
27-Jun-16,1378.8,1378.8,1378.8,1378.8,0.09K,0.15%
24-Jun-16,1376.8,1376.8,1376.8,1376.8,0.69K,4.49%
23-Jun-16,1317.7,1317.7,1317.7,1317.7,0.22K,-0.33%
22-Jun-16,1322.1,1322.1,1322.1,1322.1,0.05K,-0.19%
21-Jun-16,1324.6,1324.6,1324.6,1324.6,0.13K,-1.46%
20-Jun-16,1344.2,1344.2,1344.2,1344.2,0.05K,0.10%
17-Jun-16,1342.9,1342.9,1342.9,1342.9,0.13K,-0.20%
16-Jun-16,1345.6,1345.6,1345.6,1345.6,0.25K,0.79%
15-Jun-16,1335,1335,1335,1335,0.00K,-0.01%
14-Jun-16,1335.2,1335.2,1335.2,1335.2,0.55K,-0.19%
13-Jun-16,1337.7,1337.7,1337.7,1337.7,0.33K,0.75%
10-Jun-16,1327.7,1327.7,1327.7,1327.7,0.01K,0.25%
09-Jun-16,1324.4,1324.4,1324.4,1324.4,0.38K,0.79%
08-Jun-16,1314,1314,1314,1314,0.41K,1.17%
07-Jun-16,1298.8,1298.8,1298.8,1298.8,0.28K,-0.05%
06-Jun-16,1299.4,1299.4,1299.4,1299.4,1.14K,0.37%
03-Jun-16,1294.6,1294.6,1294.6,1294.6,0.00K,2.35%
02-Jun-16,1264.9,1264.9,1264.9,1264.9,1.63K,-0.18%
01-Jun-16,1267.2,1267.2,1267.2,1267.2,2.72K,-0.17%
31-May-16,1269.3,1269.3,1269.3,1269.3,6.43K,4.71%
30-May-16,1212.15,1208.25,1213.15,1201.8,-,-4.37%
27-May-16,1267.6,1267.6,1267.6,1267.6,63.74K,-0.47%
26-May-16,1273.6,1273.6,1273.6,1273.6,0.00K,-0.30%
25-May-16,1277.4,1277.4,1277.4,1277.4,0.01K,-0.41%
24-May-16,1282.7,1282.7,1282.7,1282.7,0.02K,-1.70%
23-May-16,1304.9,1304.9,1304.9,1304.9,0.06K,-0.08%
20-May-16,1305.9,1305.9,1305.9,1305.9,0.04K,0.00%
19-May-16,1305.9,1305.9,1305.9,1305.9,0.07K,-1.39%
18-May-16,1324.3,1324.3,1324.3,1324.3,0.02K,-0.05%
17-May-16,1324.9,1324.9,1324.9,1324.9,0.02K,0.23%
16-May-16,1321.8,1321.8,1321.8,1321.8,0.04K,0.17%
13-May-16,1319.5,1319.5,1319.5,1319.5,0.07K,0.14%
12-May-16,1317.7,1317.7,1317.7,1317.7,0.10K,-0.37%
11-May-16,1322.6,1322.6,1322.6,1322.6,0.01K,0.86%
10-May-16,1311.3,1311.3,1311.3,1311.3,0.02K,-0.12%
09-May-16,1312.9,1312.9,1312.9,1312.9,0.34K,-2.03%
06-May-16,1340.1,1340.1,1340.1,1340.1,0.31K,1.69%
05-May-16,1317.8,1317.8,1317.8,1317.8,0.33K,-0.49%
04-May-16,1324.3,1324.3,1324.3,1324.3,0.11K,-1.38%
03-May-16,1342.8,1342.8,1342.8,1342.8,0.00K,-0.33%
02-May-16,1347.3,1347.3,1347.3,1347.3,0.19K,0.44%
29-Apr-16,1341.4,1341.4,1341.4,1341.4,0.46K,1.87%
28-Apr-16,1316.8,1316.8,1316.8,1316.8,0.30K,1.31%
27-Apr-16,1299.8,1299.8,1299.8,1299.8,0.04K,0.57%
26-Apr-16,1292.4,1292.4,1292.4,1292.4,0.10K,0.26%
25-Apr-16,1289.1,1289.1,1289.1,1289.1,0.44K,0.81%
22-Apr-16,1278.8,1278.8,1278.8,1278.8,0.19K,-1.59%
21-Apr-16,1299.5,1299.5,1299.5,1299.5,0.12K,-0.22%
20-Apr-16,1302.3,1302.3,1302.3,1302.3,0.18K,0.12%
19-Apr-16,1300.8,1300.8,1300.8,1300.8,0.39K,1.60%
18-Apr-16,1280.3,1280.3,1280.3,1280.3,0.00K,0.05%
15-Apr-16,1279.7,1279.7,1279.7,1279.7,0.10K,0.60%
14-Apr-16,1272.1,1272.1,1272.1,1272.1,0.26K,-1.68%
13-Apr-16,1293.9,1293.9,1293.9,1293.9,0.20K,-0.96%
12-Apr-16,1306.4,1306.4,1306.4,1306.4,0.19K,0.31%
11-Apr-16,1302.4,1302.4,1302.4,1302.4,0.44K,1.17%
08-Apr-16,1287.3,1287.3,1287.3,1287.3,0.41K,0.39%
07-Apr-16,1282.3,1282.3,1282.3,1282.3,0.38K,1.06%
06-Apr-16,1268.8,1268.8,1268.8,1268.8,0.25K,-0.45%
05-Apr-16,1274.5,1274.5,1274.5,1274.5,0.48K,0.77%
04-Apr-16,1264.7,1264.7,1264.7,1264.7,2.04K,-0.33%
01-Apr-16,1268.9,1268.9,1268.9,1268.9,1.60K,-0.94%
31-Mar-16,1280.9,1280.9,1280.9,1280.9,3.38K,0.31%
30-Mar-16,1276.9,1276.9,1276.9,1276.9,48.25K,-0.73%
29-Mar-16,1286.3,1286.3,1286.3,1286.3,0.04K,1.23%
28-Mar-16,1270.7,1270.7,1270.7,1270.7,0.03K,4.44%
25-Mar-16,1216.7,1216.7,1216.7,1216.7,-,-4.38%
24-Mar-16,1272.4,1272.4,1272.4,1272.4,0.01K,-0.13%
23-Mar-16,1274,1299,1299,1269.7,0.01K,-1.91%
22-Mar-16,1298.8,1298.8,1298.8,1298.8,0.02K,0.47%
21-Mar-16,1292.7,1292.7,1292.7,1292.7,1.06K,-0.71%
18-Mar-16,1302,1302,1302,1302,0.00K,-0.92%
17-Mar-16,1314.1,1314.1,1314.1,1314.1,0.03K,2.59%
16-Mar-16,1280.9,1280.9,1280.9,1280.9,0.05K,0.05%
15-Mar-16,1280.2,1280.2,1280.2,1280.2,0.04K,-1.10%
14-Mar-16,1294.4,1285,1286.4,1285,0.00K,-1.09%
11-Mar-16,1308.6,1308.6,1308.6,1308.6,0.09K,-0.87%
10-Mar-16,1320.1,1299,1299,1299,0.00K,1.28%
09-Mar-16,1303.4,1304,1304,1304,0.00K,-0.43%
08-Mar-16,1309,1309,1309,1309,0.00K,-0.10%
07-Mar-16,1310.3,1310.3,1310.3,1310.3,0.07K,-0.40%
04-Mar-16,1315.6,1315.6,1315.6,1315.6,0.00K,1.15%
03-Mar-16,1300.7,1300.7,1300.7,1300.7,0.12K,1.38%
02-Mar-16,1283,1283,1283,1283,0.27K,0.93%
01-Mar-16,1271.2,1271.2,1271.2,1271.2,0.48K,-0.16%
29-Feb-16,1273.3,1273.3,1273.3,1273.3,0.58K,1.15%
26-Feb-16,1258.8,1258.8,1258.8,1258.8,0.66K,-1.43%
25-Feb-16,1277,1277,1277,1277,0.00K,-0.01%
24-Feb-16,1277.1,1277.1,1277.1,1277.1,0.11K,1.24%
23-Feb-16,1261.4,1261.4,1261.4,1261.4,0.35K,1.18%
22-Feb-16,1246.7,1246,1246,1246,0.00K,-1.63%
19-Feb-16,1267.4,1267.4,1267.4,1267.4,0.08K,0.39%
18-Feb-16,1262.5,1262.5,1262.5,1262.5,0.32K,1.23%
17-Feb-16,1247.2,1247.2,1247.2,1247.2,0.05K,0.49%
16-Feb-16,1241.1,1230,1230,1230,0.00K,2.73%
15-Feb-16,1208.1,1234,1235.1,1202.8,-,-2.07%
14-Feb-16,1233.6,1235.7,1235.9,1231.4,-,-2.96%
12-Feb-16,1271.2,1271.2,1271.2,1271.2,0.01K,-0.85%
11-Feb-16,1282.1,1269,1269,1269,0.00K,4.02%
10-Feb-16,1232.6,1232.6,1232.6,1232.6,0.67K,-0.35%
09-Feb-16,1236.9,1236.9,1236.9,1236.9,0.70K,-0.10%
08-Feb-16,1238.2,1243.8,1243.8,1243.8,0.00K,3.36%
05-Feb-16,1198,1220.4,1220.4,1220.4,0.00K,0.03%
04-Feb-16,1197.7,1197.7,1197.7,1197.7,0.77K,1.22%
03-Feb-16,1183.3,1183.3,1183.3,1183.3,1.63K,1.13%
02-Feb-16,1170.1,1170.1,1170.1,1170.1,1.23K,-0.29%
01-Feb-16,1173.5,1173.5,1173.5,1173.5,1.68K,1.00%
29-Jan-16,1161.9,1161.9,1161.9,1161.9,0.00K,-0.15%
28-Jan-16,1163.7,1163.7,1163.7,1163.7,52.86K,-0.02%
27-Jan-16,1163.9,1163.9,1163.9,1163.9,0.01K,-0.29%
26-Jan-16,1167.3,1167.3,1167.3,1167.3,0.18K,1.29%
25-Jan-16,1152.4,1152.4,1152.4,1152.4,0.01K,0.86%
22-Jan-16,1142.6,1142.6,1142.6,1142.6,0.00K,-0.09%
21-Jan-16,1143.6,1143.6,1143.6,1143.6,0.02K,-0.70%
20-Jan-16,1151.7,1151.7,1151.7,1151.7,0.03K,1.40%
19-Jan-16,1135.8,1135.8,1135.8,1135.8,0.02K,4.35%
18-Jan-16,1088.5,1090.2,1093.3,1087.4,-,-0.17%
17-Jan-16,1090.3,1088.6,1090.8,1088.6,-,-4.15%
15-Jan-16,1137.5,1137.5,1137.5,1137.5,0.04K,1.29%
14-Jan-16,1123,1123,1123,1123,0.06K,-1.27%
13-Jan-16,1137.4,1137.4,1137.4,1137.4,0.05K,0.03%
12-Jan-16,1137.1,1137.1,1137.1,1137.1,0.09K,-0.99%
11-Jan-16,1148.5,1148.5,1148.5,1148.5,0.04K,-0.28%
08-Jan-16,1151.7,1151.7,1151.7,1151.7,0.10K,-0.95%
07-Jan-16,1162.7,1162.7,1162.7,1162.7,0.12K,0.94%
06-Jan-16,1151.9,1151.9,1151.9,1151.9,0.05K,1.19%
05-Jan-16,1138.4,1138.4,1138.4,1138.4,0.08K,0.26%
04-Jan-16,1135.5,1135.5,1135.5,1135.5,0.14K,1.29%
31-Dec-15,1121,1121,1121,1121,0.01K,0.02%
30-Dec-15,1120.8,1120.8,1120.8,1120.8,0.00K,-0.69%
29-Dec-15,1128.6,1128.6,1128.6,1128.6,0.00K,0.04%
28-Dec-15,1128.1,1128.1,1128.1,1128.1,0.36K,-0.69%
24-Dec-15,1135.9,1135.9,1135.9,1135.9,0.02K,0.68%
23-Dec-15,1128.2,1128.2,1128.2,1128.2,0.20K,-0.51%
22-Dec-15,1134,1134,1134,1134,0.11K,-0.57%
21-Dec-15,1140.5,1140.5,1140.5,1140.5,0.00K,1.53%
18-Dec-15,1123.3,1123.3,1123.3,1123.3,0.25K,1.37%
17-Dec-15,1108.1,1108.1,1108.1,1108.1,0.06K,-2.40%
16-Dec-15,1135.3,1135.3,1135.3,1135.3,0.08K,1.38%
15-Dec-15,1119.8,1119.8,1119.8,1119.8,0.22K,-0.14%
14-Dec-15,1121.4,1121.4,1121.4,1121.4,0.51K,-1.09%
11-Dec-15,1133.8,1133.8,1133.8,1133.8,0.41K,0.31%
10-Dec-15,1130.3,1130.3,1130.3,1130.3,0.23K,-0.41%
09-Dec-15,1134.9,1134.9,1134.9,1134.9,0.39K,0.08%
08-Dec-15,1134,1134,1134,1134,0.31K,-0.03%
07-Dec-15,1134.3,1134.3,1134.3,1134.3,0.66K,-0.78%
04-Dec-15,1143.2,1143.2,1143.2,1143.2,0.89K,2.02%
03-Dec-15,1120.6,1120.6,1120.6,1120.6,1.16K,0.74%
02-Dec-15,1112.4,1112.4,1112.4,1112.4,0.50K,-0.86%
01-Dec-15,1122,1122,1122,1122,3.44K,-0.17%
30-Nov-15,1123.9,1123.9,1123.9,1123.9,4.60K,0.84%
27-Nov-15,1114.5,1114.5,1114.5,1114.5,52.13K,4.08%
26-Nov-15,1070.8,1070.1,1074.2,1069.2,-,-5.10%
25-Nov-15,1128.4,1128.4,1128.4,1128.4,0.06K,-0.28%
24-Nov-15,1131.6,1131.6,1131.6,1131.6,0.22K,0.61%
23-Nov-15,1124.7,1124.7,1124.7,1124.7,0.06K,-0.80%
20-Nov-15,1133.8,1133.8,1133.8,1133.8,0.01K,-0.16%
19-Nov-15,1135.6,1135.2,1135.2,1135.2,0.00K,0.77%
18-Nov-15,1126.9,1126.9,1126.9,1126.9,0.01K,0.00%
17-Nov-15,1126.9,1131,1138.4,1131,0.01K,-1.37%
16-Nov-15,1142.5,1142.5,1142.5,1142.5,0.00K,0.11%
13-Nov-15,1141.3,1141.3,1141.3,1141.3,0.02K,0.00%
12-Nov-15,1141.3,1141.3,1141.3,1141.3,0.00K,-0.36%
11-Nov-15,1145.4,1145.4,1145.4,1145.4,0.00K,-0.35%
10-Nov-15,1149.4,1149.4,1149.4,1149.4,0.02K,0.02%
09-Nov-15,1149.2,1149.2,1149.2,1149.2,0.00K,0.11%
06-Nov-15,1147.9,1147.9,1147.9,1147.9,0.08K,-1.05%
05-Nov-15,1160.1,1160.1,1160.1,1160.1,0.08K,-0.09%
04-Nov-15,1161.2,1161.2,1161.2,1161.2,0.14K,-0.63%
03-Nov-15,1168.6,1168.6,1168.6,1168.6,0.19K,-1.83%
02-Nov-15,1190.4,1190.4,1190.4,1190.4,0.18K,-0.40%
30-Oct-15,1195.2,1195.2,1195.2,1195.2,0.25K,-0.55%
29-Oct-15,1201.8,1201.8,1201.8,1201.8,0.33K,-2.24%
28-Oct-15,1229.3,1229.3,1229.3,1229.3,0.00K,0.91%
27-Oct-15,1218.2,1218.2,1218.2,1218.2,0.30K,-0.17%
26-Oct-15,1220.3,1220.3,1220.3,1220.3,0.18K,0.13%
23-Oct-15,1218.7,1218.7,1218.7,1218.7,0.15K,-0.77%
22-Oct-15,1228.2,1228.2,1228.2,1228.2,0.05K,-0.12%
21-Oct-15,1229.7,1229.7,1229.7,1229.7,0.04K,-0.90%
20-Oct-15,1240.9,1240.9,1240.9,1240.9,0.02K,0.37%
19-Oct-15,1236.3,1236.3,1236.3,1236.3,0.06K,-0.83%
16-Oct-15,1246.6,1246.6,1246.6,1246.6,0.24K,-0.38%
15-Oct-15,1251.4,1251.4,1251.4,1251.4,0.14K,0.63%
14-Oct-15,1243.6,1243.6,1243.6,1243.6,0.14K,0.97%
13-Oct-15,1231.7,1231.7,1231.7,1231.7,0.13K,0.05%
12-Oct-15,1231.1,1231.1,1231.1,1231.1,0.04K,0.71%
09-Oct-15,1222.4,1222.4,1222.4,1222.4,0.02K,1.03%
08-Oct-15,1209.9,1209.9,1209.9,1209.9,0.14K,-0.34%
07-Oct-15,1214,1214,1214,1214,0.10K,0.22%
06-Oct-15,1211.3,1211.3,1211.3,1211.3,0.15K,0.65%
05-Oct-15,1203.5,1203.5,1203.5,1203.5,0.23K,-0.06%
02-Oct-15,1204.2,1204.2,1204.2,1204.2,0.32K,1.87%
01-Oct-15,1182.1,1182.1,1182.1,1182.1,1.18K,-0.13%
30-Sep-15,1183.6,1183.6,1183.6,1183.6,0.87K,-1.29%
29-Sep-15,1199.1,1199.1,1199.1,1199.1,2.42K,-0.44%
28-Sep-15,1204.4,1204.4,1204.4,1204.4,0.01K,-1.18%
25-Sep-15,1218.8,1218.8,1218.8,1218.8,0.06K,-0.66%
24-Sep-15,1226.9,1226.9,1226.9,1226.9,0.04K,1.71%
23-Sep-15,1206.3,1206.3,1206.3,1206.3,0.03K,0.56%
22-Sep-15,1199.6,1199.6,1199.6,1199.6,0.04K,-0.81%
21-Sep-15,1209.4,1209.4,1209.4,1209.4,0.00K,-0.39%
18-Sep-15,1214.1,1214.1,1214.1,1214.1,0.06K,1.61%
17-Sep-15,1194.9,1194.9,1194.9,1194.9,0.01K,-0.12%
16-Sep-15,1196.3,1188.4,1188.4,1188.4,0.00K,1.34%
15-Sep-15,1180.5,1180.5,1180.5,1180.5,0.01K,-0.44%
14-Sep-15,1185.7,1185.7,1185.7,1185.7,0.02K,0.32%
11-Sep-15,1181.9,1181.9,1181.9,1181.9,0.08K,-0.51%
10-Sep-15,1187.9,1187.9,1187.9,1187.9,0.06K,0.61%
09-Sep-15,1180.7,1180.7,1180.7,1180.7,0.25K,-1.60%
08-Sep-15,1199.9,1199.9,1199.9,1199.9,0.14K,7.14%
07-Sep-15,1119.9,1119.5,1124,1115.2,-,0.00%
06-Sep-15,1119.9,1122.3,1123.1,1119.6,-,-6.71%
04-Sep-15,1200.5,1200.5,1200.5,1200.5,0.05K,-0.25%
03-Sep-15,1203.5,1203.5,1203.5,1203.5,0.12K,-0.90%
02-Sep-15,1214.4,1214.4,1214.4,1214.4,0.20K,-0.56%
01-Sep-15,1221.3,1221.3,1221.3,1221.3,0.38K,0.36%
31-Aug-15,1216.9,1216.9,1216.9,1216.9,0.19K,-0.12%
28-Aug-15,1218.4,1218.4,1218.4,1218.4,0.28K,0.93%
27-Aug-15,1207.2,1207.2,1207.2,1207.2,0.13K,-0.15%
26-Aug-15,1209,1209,1209,1209,0.12K,-1.20%
25-Aug-15,1223.7,1223.7,1223.7,1223.7,0.22K,-1.23%
24-Aug-15,1238.9,1238.9,1238.9,1238.9,0.30K,-0.63%
21-Aug-15,1246.8,1246.8,1246.8,1246.8,0.26K,0.37%
20-Aug-15,1242.2,1242.2,1242.2,1242.2,0.41K,2.06%
19-Aug-15,1217.1,1217.1,1217.1,1217.1,0.35K,0.90%
18-Aug-15,1206.3,1206.3,1206.3,1206.3,0.48K,-0.13%
17-Aug-15,1207.9,1207.9,1207.9,1207.9,0.01K,0.47%
14-Aug-15,1202.3,1202.3,1202.3,1202.3,0.91K,-0.23%
13-Aug-15,1205.1,1205.1,1205.1,1205.1,0.44K,-0.65%
12-Aug-15,1213,1213,1213,1213,0.80K,1.28%
11-Aug-15,1197.7,1197.7,1197.7,1197.7,0.00K,0.16%
10-Aug-15,1195.8,1195.8,1195.8,1195.8,0.90K,0.84%
07-Aug-15,1185.8,1185.8,1185.8,1185.8,0.61K,0.36%
06-Aug-15,1181.6,1181.6,1181.6,1181.6,0.27K,0.38%
05-Aug-15,1177.1,1177.1,1177.1,1177.1,1.21K,-0.14%
04-Aug-15,1178.7,1178.7,1178.7,1178.7,1.14K,0.16%
03-Aug-15,1176.8,1176.8,1176.8,1176.8,2.42K,-0.53%
