Date,Day,Price
26-05-20,Tue,1740.5
27-05-20,Wed,1740.5
28-05-20,Thu,1742.7
29-05-20,Fri,1765.7
01-06-20,Mon,1763.7
02-06-20,Tue,1749.7
03-06-20,Wed,1723.5
04-06-20,Thu,1746.4
05-06-20,Fri,1701.9
08-06-20,Mon,1723.8
09-06-20,Tue,1740.3
10-06-20,Wed,1739
11-06-20,Thu,1757.6
12-06-20,Fri,1755.2
15-06-20,Mon,1744.9
16-06-20,Tue,1754.4
17-06-20,Wed,1753.4
18-06-20,Thu,1747.9
19-06-20,Fri,1768.6
22-06-20,Mon,1781.7
23-06-20,Tue,1797.1
24-06-20,Wed,1792.6
25-06-20,Thu,1788.4
26-06-20,Fri,1798.5
29-06-20,Mon,1800.1
30-06-20,Tue,1820.4
01-07-20,Wed,1801.9
02-07-20,Thu,1812
03-07-20,Fri,1787.6
06-07-20,Mon,1816.1
07-07-20,Tue,1834.3
08-07-20,Wed,1850.6
09-07-20,Thu,1833.5
10-07-20,Fri,1831.3
13-07-20,Mon,1843.7
14-07-20,Tue,1841.5
15-07-20,Wed,1841.6
16-07-20,Thu,1826.5
17-07-20,Fri,1833.7
20-07-20,Mon,1840.1
21-07-20,Tue,1869.6
22-07-20,Wed,1892.6
23-07-20,Thu,1917.4
24-07-20,Fri,1925.2
27-07-20,Mon,1955.4
28-07-20,Tue,1963.9
29-07-20,Wed,1976.7
30-07-20,Thu,1966.8
31-07-20,Fri,1985.9
03-08-20,Mon,1986.3
11-08-20,Tue,1946.3
12-08-20,Wed,1949
13-08-20,Thu,1970.4
14-08-20,Fri,1949.8
17-08-20,Mon,1998.7
19-08-20,Wed,1970.3
20-08-20,Thu,1946.5
21-08-20,Fri,1947
24-08-20,Mon,1939.2
25-08-20,Tue,1923.1
26-08-20,Wed,1952.5
27-08-20,Thu,1932.6
28-08-20,Fri,1974.9
31-08-20,Mon,1978.6
01-09-20,Tue,1978.9
02-09-20,Wed,1944.7
03-09-20,Thu,1937.8
04-09-20,Fri,1934.3
07-09-20,Mon,1937.1
08-09-20,Tue,1943.2
09-09-20,Wed,1954.9
10-09-20,Thu,1964.3
11-09-20,Fri,1947.9
14-09-20,Mon,1963.7
15-09-20,Tue,1966.2
16-09-20,Wed,1970.5
17-09-20,Thu,1949.9
18-09-20,Fri,1962.1
21-09-20,Mon,1910.6
22-09-20,Tue,1907.6
23-09-20,Wed,1868.4
24-09-20,Thu,1876.9
25-09-20,Fri,1866.3
28-09-20,Mon,1882.3
29-09-20,Tue,1903.2
30-09-20,Wed,1895.5
01-10-20,Thu,1916.3
02-10-20,Fri,1907.6
05-10-20,Mon,1920.1
06-10-20,Tue,1908.8
07-10-20,Wed,1890.8
08-10-20,Thu,1895.1
09-10-20,Fri,1926.2
12-10-20,Mon,1928.9
13-10-20,Tue,1894.6
14-10-20,Wed,1907.3
15-10-20,Thu,1908.9
16-10-20,Fri,1906.4
19-10-20,Mon,1911.7
20-10-20,Tue,1915.4
21-10-20,Wed,1929.5
22-10-20,Thu,1904.6
23-10-20,Fri,1905.2
26-10-20,Mon,1905.7
27-10-20,Tue,1911.9
28-10-20,Wed,1879.2
29-10-20,Thu,1868
30-10-20,Fri,1879.9
02-11-20,Mon,1892.5
03-11-20,Tue,1910.4
04-11-20,Wed,1896.2
05-11-20,Thu,1946.8
06-11-20,Fri,1951.7
09-11-20,Mon,1854.4
10-11-20,Tue,1876.4
11-11-20,Wed,1861.6
12-11-20,Thu,1873.3
13-11-20,Fri,1886.2
16-11-20,Mon,1887.8
17-11-20,Tue,1885.1
18-11-20,Wed,1873.9
19-11-20,Thu,1861.5
20-11-20,Fri,1872.4
23-11-20,Mon,1837.8
24-11-20,Tue,1810.9
25-11-20,Wed,1811.2
26-11-20,Thu,1807
27-11-20,Fri,1788.1
30-11-20,Mon,1780.9
01-12-20,Tue,1818.9
02-12-20,Wed,1830.2
03-12-20,Thu,1841.1
04-12-20,Fri,1840
07-12-20,Mon,1866
08-12-20,Tue,1874.9
09-12-20,Wed,1838.5
10-12-20,Thu,1837.4
11-12-20,Fri,1843.6
14-12-20,Mon,1832.1
15-12-20,Tue,1855.3
16-12-20,Wed,1859.1
17-12-20,Thu,1890.4
18-12-20,Fri,1888.9
21-12-20,Mon,1882.8
22-12-20,Tue,1870.3
23-12-20,Wed,1878.1
24-12-20,Thu,1883.2
25-12-20,Fri,1881.8
28-12-20,Mon,1880.4
29-12-20,Tue,1882.9
30-12-20,Wed,1893.4
31-12-20,Thu,1895.1
01-01-21,Fri,1901.6
